Meldepunktbez_Gers;Serialnummer;Bglbgungsjahr;Nächst_WechsJhr;Einbaudatum;Merkmal Zählertyp;Energierichtung;Messwerterfassung;Fernschaltung der Zähleinrichtung;Tarifanzahl;ILN_Messst__betr_;LKZ
DE0071947684600000000000000000038;1EMH0007303230;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053029369;1EMH0008341885;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001796;1EMH0008090465;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000004;1ISK0072461053;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002719;1EMH0008342957;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000370;1ISK0069849276;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001308;1EMH0007879035;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001456;1ISK0069849101;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000187;1ISK0071624106;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002721;1EMH0008090584;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000454;1EMH0007303268;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053041878;1EMH0011978792;2022;2030;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002543;1EMH0008342798;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001411;1ISK0069849061;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001636;1ISK0071624127;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000391;000000190000206305;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000002207;1EMH0010178894;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001392;1ISK0069849226;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000733;1EMH0008342901;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002266;1EMH0008090577;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000673;1ISK0071621995;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001258;1EMH0007303459;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002020;1ISK0072786067;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000937;1ISK0072785987;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001857;1EMH0008342986;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002105;1ISK0071621963;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002567;000000000012615949;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000002075;1EMH0008091264;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002493;000000000117562179;2008;2024;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001807;1EMH0008342827;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000196;1ISK0071624099;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001299;1ISK0071624046;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001913;1ISK0069849075;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053031007;1EMH0008341763;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001262;1ISK0072785974;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001632;1ISK0071624126;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002807;000000190000122551;2012;2024;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002876;1EMH0008342838;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001963;1ISK0072057205;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001368;1EMH0008090498;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000941;1HAG1000294144;2014;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000622;1ISK0071275034;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002310;1ISK0071624058;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001193;1ISK0072786076;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000012;1ISK0072057215;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001336;1ISK0072786014;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002655;000000000038064417;2010;2026;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001312;1ISK0072785889;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001939;1EMH0008090493;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001870;1ISK0071624336;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001233;1ISK0072785802;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002494;000000000040129047;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001969;1ISK0069849029;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001957;1ISK0071624244;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001674;1ISK0071273564;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002738;1ISK0069849059;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000225;1ISK0072057287;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001053;1EMH0008090487;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000559;1ISK0071622689;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001047;1EMH0008090484;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002623;1EMH0009008716;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000434;1ISK0071624157;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002026;1EMH0008342866;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000942;1ISK0072785947;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000122;1ISK0071621831;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000682;1ISK0071621989;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000524;1ISK0071622675;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000479;1ISK0072785856;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000895;1ISK0072057093;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002356;1EMH0008090472;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001263;1ISK0072785972;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001579;1EMH0008090581;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000571;1ISK0072786050;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001260;1ISK0072785969;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000499;1ISK0071621911;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000250;1EMH0007880680;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002764;000000190000095408;2011;2023;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001213;1ISK0072786035;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000521;1ISK0071621850;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001311;1ISK0072785895;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000619;1ISK0074359621;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001409;1ISK0070698848;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002318;1ISK0071624217;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000189;1ISK0071624100;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001881;1ISK0069849190;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000478;1ISK0072785855;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000923;1ISK0069848625;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000768;1ISK0071621836;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002566;5204956-0920;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000338;1ISK0069849150;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002218;000000190000114438;2012;2024;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001522;1ISK0071624209;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000335;1ISK0070698929;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001995;1ISK0071192179;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001019;1ISK0072785872;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000901;1ISK0072057139;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000691;1ISK0069849091;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053021316;1ISK0068231951;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053041056;000000000000597419;2017;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000018;1EMH0008552629;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002067;1ISK0072461066;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000997;1ISK0071624276;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001359;1ISK0071621920;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001139;1ISK0071621900;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001120;1ISK0070698917;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001329;1ISK0071624400;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000717;1EMH0007303221;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002103;1ISK0072785812;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001275;1ISK0071624080;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000000002468;1ISK0069849275;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002209;1ISK0072057177;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000888;1EMH0008342965;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002619;000000000021869828;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0003967684600000000000053031408;1EMH0008329993;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000490;1ISK0072461270;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001153;1ISK0071621936;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000222;1ISK0072057291;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002725;000000000032154606;2011;2027;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000799;1ISK0072057162;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001175;1ISK0072786013;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000578;1EMH0007302430;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001191;1HAG1000325055;2015;2023;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000153;1ISK0072057154;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053030185;1ISK0072463668;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053025304;1EMH0008092176;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001655;000000190000185796;2013;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000000002523;1ISK0072785901;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002250;1EMH0008342914;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000579;1ISK0071624181;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002651;000000000041197871;2010;2026;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001071;1EMH0007253001;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002174;1EMH0008342858;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002590;000000000052032870;2010;2026;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000264;1ISK0072785941;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001408;1ISK0069849173;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001741;1EMH0007252972;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001137;000000190000206433;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0003967684600000000000053031042;1EMH0009006605;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000117;1ISK0071621876;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000797;1ISK0072057255;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001781;1EMH0008090592;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001791;1EMH0009008695;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002025;1ISK0071624050;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000395;000000190000197417;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000780;1ISK0072785918;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000502;1ISK0071621914;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001692;1EMH0008342874;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000662;1ISK0071273558;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001214;1ISK0072785843;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001135;H51525;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000002290;1ISK0072785976;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001033;1EMH0008090575;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001374;1ISK0071777681;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002380;1EMH0008090566;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002359;1EMH0005830460;2016;2024;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001653;1EMH0007303254;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001161;1ISK0072461272;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002200;1ISK0072785846;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053025995;1EMH0008091464;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000812;1ISK0072057265;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001878;1ISK0071273573;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001726;1ISK0071624224;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002223;1ISK0071621974;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001974;1ISK0072057103;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001869;1EMH0008342880;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000945;1ISK0072785948;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002079;1ISK0069849113;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001793;1ISK0070698875;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000145;1EMH0011225196;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001577;1ISK0069849139;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000963;1EMH0007302412;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000297;1ISK0069849153;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001701;1EMH0007303250;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000327;1ISK0069849112;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001276;1ISK0072057251;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000505;1EMH0007302411;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000639;1ISK0072785818;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002153;1ISK0071624121;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001559;1ISK0071621944;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000324;1ISK0069846437;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002286;1ISK0071624239;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000545;1EMH0008090483;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000132;1ISK0071621828;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002274;1ISK0069846716;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002928;1ISK0069849274;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001201;1ISK0072786002;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002446;1ISK0071622700;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002256;1ISK0069849257;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002843;000000000004315066;2013;2029;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000910;1ISK0072057142;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002287;000000190000186134;2013;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001764;1EMH0008342932;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000663;1ISK0069846439;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000834;1EMH0008342841;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002344;1ISK0071621997;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000212;1ISK0072057274;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001252;1ISK0072463521;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001565;1ISK0069849323;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001024;1EMH0007759320;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002183;1ISK0072786041;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001504;1ISK0071621939;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001854;1EMH0008090492;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001079;1EMH0007253007;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
